Company,Product,Gross,Issue,Issue Year,Size,Issue Date,Invoice Number,Invoice Amount,Invoice Date,Commissioned Rep
City of Atascadero - Finance & Legal,Atascadero News,39.8800,Jul 13,2023,Legal Notice,7/13/2023 12:00:00 AM,2023-29864,39.8800,07/12/2023,Lukas Johnson
City of Atascadero - Finance & Legal,Atascadero News,175.0000,Jul 20,2023,Legal Notice,7/20/2023 12:00:00 AM,2023-30021,175.0000,07/20/2023,Lukas Johnson
City of Atascadero - Finance & Legal,Atascadero News,175.0000,Jul 27,2023,Legal Notice,7/27/2023 12:00:00 AM,2023-30022,175.0000,07/20/2023,Lukas Johnson
City of Atascadero - Finance & Legal,Atascadero News,175.0000,Jul 27,2023,Legal Notice,7/27/2023 12:00:00 AM,2023-30075,175.0000,07/24/2023,Lukas Johnson
City of Atascadero - Finance & Legal,Atascadero News,175.0000,Aug 3,2023,Legal Notice,8/3/2023 12:00:00 AM,2023-30076,175.0000,07/24/2023,Lukas Johnson
City of Atascadero - Finance & Legal,Atascadero News,175.0000,Aug 17,2023,Legal Notice,8/17/2023 12:00:00 AM,2023-30819,175.0000,08/11/2023,Lukas Johnson
City of Atascadero - Finance & Legal,Atascadero News,175.0000,Aug 24,2023,Legal Notice,8/24/2023 12:00:00 AM,2023-30820,175.0000,08/11/2023,Lukas Johnson
City of Atascadero - Finance & Legal,Atascadero News,150.0000,Aug 17,2023,Legal Notice,8/17/2023 12:00:00 AM,2023-31017,150.0000,08/15/2023,Lukas Johnson
City of Atascadero - Finance & Legal,Atascadero News,175.0000,Aug 31,2023,Legal Notice,8/31/2023 12:00:00 AM,2023-31641,175.0000,08/30/2023,Lukas Johnson
City of Atascadero - Finance & Legal,Atascadero News,175.0000,Sep 7,2023,Legal Notice,9/7/2023 12:00:00 AM,2023-31642,175.0000,08/30/2023,Lukas Johnson
City of Atascadero - Finance & Legal,Atascadero News,175.0000,Aug 31,2023,Legal Notice,8/31/2023 12:00:00 AM,2023-31643,175.0000,08/30/2023,Lukas Johnson
City of Atascadero - Finance & Legal,Atascadero News,175.0000,Sep 7,2023,Legal Notice,9/7/2023 12:00:00 AM,2023-31644,175.0000,08/30/2023,Lukas Johnson
City of Atascadero - Finance & Legal,Atascadero News,70.4600,Sep 21,2023,Legal Notice,9/21/2023 12:00:00 AM,2023-32142,70.4600,09/21/2023,Lukas Johnson
City of Atascadero - Finance & Legal,Atascadero News,80.7400,Oct 5,2023,Legal Notice,10/5/2023 12:00:00 AM,2023-32419,80.7400,10/04/2023,Lukas Johnson
City of Atascadero - Finance & Legal,Atascadero News,39.9300,Oct 12,2023,Legal Notice,10/12/2023 12:00:00 AM,2023-32827,39.9300,10/10/2023,Lukas Johnson
City of Atascadero - Finance & Legal,Atascadero News,39.9300,Oct 12,2023,Legal Notice,10/12/2023 12:00:00 AM,2023-32939,39.9300,10/13/2023,Lukas Johnson
City of Atascadero - Finance & Legal,Atascadero News,70.5700,Nov 16,2023,Legal Notice,11/16/2023 12:00:00 AM,2023-35859,70.5700,11/13/2023,Lukas Johnson
City of Atascadero - Finance & Legal,Atascadero News,102.4100,Nov 30,2023,Legal Notice,11/30/2023 12:00:00 AM,2023-36560,102.4100,11/28/2023,Lukas Johnson
City of Atascadero - Finance & Legal,Atascadero News,102.4100,Dec 7,2023,Legal Notice,12/7/2023 12:00:00 AM,2023-36561,102.4100,11/28/2023,Lukas Johnson
City of Atascadero - Marketing & Events,Paso Robles Magazine,1346.0000,April,2023,Full Page Bleed,4/1/2023 12:00:00 AM,2023-10283,1346.0000,03/29/2023,Dana McGraw
City of Atascadero - Marketing & Events,Paso Robles Magazine,789.0000,January,2023,1/2 V,1/1/2023 12:00:00 AM,2023-10423,789.0000,02/01/2023,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News,199.2000,Apr 6,2023,Front Page Strip,4/6/2023 12:00:00 AM,2023-12034,199.2000,06/27/2023,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News,199.2000,Aug 31,2023,Front Page Strip,8/31/2023 12:00:00 AM,2023-12101,199.2000,08/25/2023,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News,199.2000,Jul 6,2023,Front Page Strip,7/6/2023 12:00:00 AM,2023-12359,199.2000,07/17/2023,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News,199.2000,Jun 1,2023,Front Page Strip,6/1/2023 12:00:00 AM,2023-12374,199.2000,06/30/2023,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News,199.2000,Mar 2,2023,Front Page Strip,3/2/2023 12:00:00 AM,2023-12509,199.2000,03/29/2023,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News,199.2000,May 4,2023,Front Page Strip,5/4/2023 12:00:00 AM,2023-12620,199.2000,05/20/2023,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News,199.2000,Nov 2,2023,Front Page Strip,11/2/2023 12:00:00 AM,2023-12648,199.2000,11/20/2023,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News,199.2000,Nov 30,2023,Front Page Strip,11/30/2023 12:00:00 AM,2023-12676,199.2000,11/20/2023,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News,199.2000,Oct 5,2023,Front Page Strip,10/5/2023 12:00:00 AM,2023-12742,199.2000,10/03/2023,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News Magazine,880.0000,Apr,2023,Full Page Bleed,4/1/2023 12:00:00 AM,2023-12833,880.0000,03/29/2023,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News Magazine,671.0000,January,2023,1/2 V,1/1/2023 12:00:00 AM,2023-12927,671.0000,02/01/2023,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News Magazine,880.0000,Jul,2023,Full Page Bleed,7/1/2023 12:00:00 AM,2023-12994,880.0000,06/08/2023,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News Magazine,880.0000,Nov,2023,Full Page Bleed,11/1/2023 12:00:00 AM,2023-13164,880.0000,10/03/2023,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News Magazine,671.0000,August,2022,1/2 Page V,8/1/2022 12:00:00 AM,2022-16792,671.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Paso Robles Magazine,789.0000,August,2022,1/2 Page V,8/1/2022 12:00:00 AM,2022-16793,789.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Annual Wall Calendar,250.0000,Atascadero Calendar,2021,Full Page,1/1/2021 12:00:00 AM,2022-20949,250.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Annual Wall Calendar,250.0000,Atascadero Calendar,2021,Full Page,1/1/2021 12:00:00 AM,2022-21555,250.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News,249.0000,April 14,2022,Front Page Strip,4/14/2022 12:00:00 AM,2022-21809,249.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News,249.0000,April 15,2021,Front Page Strip,4/15/2021 12:00:00 AM,2022-21810,249.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News,0.0000,April 22,2021,Front Page Strip,4/22/2021 12:00:00 AM,2022-21812,0.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News,249.0000,April 7,2022,Front Page Strip,4/7/2022 12:00:00 AM,2022-21814,249.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News,0.0000,August 12,2021,Front Page Strip,8/12/2021 12:00:00 AM,2022-21815,0.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News,0.0000,August 19,2021,Front Page Strip,8/19/2021 12:00:00 AM,2022-21816,0.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News,0.0000,August 26,2021,Front Page Strip,8/26/2021 12:00:00 AM,2022-21817,0.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News,0.0000,August 5,2021,Front Page Strip,8/5/2021 12:00:00 AM,2022-21818,0.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News,249.0000,December 16,2021,Front Page Strip,12/16/2021 12:00:00 AM,2022-21821,249.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News,0.0000,December 2,2021,Front Page Strip,12/2/2021 12:00:00 AM,2022-21822,0.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News,249.0000,December 23,2021,Front Page Strip,12/23/2021 12:00:00 AM,2022-21824,249.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News,0.0000,December 9,2021,Front Page Strip,12/9/2021 12:00:00 AM,2022-21827,0.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News,249.0000,January 13,2022,Front Page Strip,1/13/2022 12:00:00 AM,2022-21828,249.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News,249.0000,January 6,2022,Front Page Strip,1/6/2022 12:00:00 AM,2022-21829,249.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News,0.0000,July 22,2021,Front Page Strip,7/22/2021 12:00:00 AM,2022-21831,0.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News,0.0000,July 29,2021,Front Page Strip,7/29/2021 12:00:00 AM,2022-21832,0.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News,249.0000,March 31,2022,Front Page Strip,3/31/2022 12:00:00 AM,2022-21833,249.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News,0.0000,November 11,2021,Front Page Strip,11/11/2021 12:00:00 AM,2022-21836,0.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News,0.0000,November 4,2021,Front Page Strip,11/4/2021 12:00:00 AM,2022-21840,0.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News,0.0000,September 16,2021,Front Page Strip,9/16/2021 12:00:00 AM,2022-21843,0.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News,0.0000,September 2,2021,Front Page Strip,9/2/2021 12:00:00 AM,2022-21844,0.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News,0.0000,September 23,2021,Front Page Strip,9/23/2021 12:00:00 AM,2022-21845,0.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News,0.0000,September 9,2021,Front Page Strip,9/9/2021 12:00:00 AM,2022-21846,0.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Special Feature Tab,599.0000,Colony Days Tab,2021,Full Page,1/15/2021 12:00:00 AM,2022-22091,599.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Special Feature Tab,599.0000,Colony Days Tab,2022,Full Page,1/15/2022 12:00:00 AM,2022-22093,599.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News Magazine,888.0000,August,2022,Full Page,8/1/2022 12:00:00 AM,2022-22564,888.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News Magazine,888.0000,December,2022,Full Page,12/1/2022 12:00:00 AM,2022-22565,888.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News Magazine,888.0000,December,2021,Full Page,12/1/2021 12:00:00 AM,2022-22598,888.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News Magazine,0.0000,January,2022,Full Page,1/1/2022 12:00:00 AM,2022-22609,0.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News Magazine,888.0000,October,2021,Full Page,10/1/2021 12:00:00 AM,2022-22630,888.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News Magazine,888.0000,September,2021,Full Page,9/1/2021 12:00:00 AM,2022-22633,888.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Central Coast Journal,880.0000,December,2021,Full Page,12/1/2021 12:00:00 AM,2022-22640,880.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Central Coast Journal,880.0000,January,2022,Full Page,1/1/2022 12:00:00 AM,2022-22645,880.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Paso Robles Magazine,1346.0000,January,2022,Full Page,1/1/2022 12:00:00 AM,2022-22793,1346.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,CMSF Daily Schedule,880.0000,2021,2021,Full Page,1/1/2021 12:00:00 AM,2022-22902,880.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,CMSF Daily Schedule,1100.0000,2022,2022,Full Page,1/1/2022 12:00:00 AM,2022-22909,1100.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Paso Robles Magazine,1346.4000,August,2021,Full Page,8/1/2021 12:00:00 AM,2022-22936,1346.4000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Paso Robles Magazine,1346.4000,December,2021,Full Page,12/1/2021 12:00:00 AM,2022-22938,1346.4000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Annual Wall Calendar,450.0000,Atascadero Calendar,2021,Full Page,1/1/2021 12:00:00 AM,2022-23194,450.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News Magazine,888.0000,July,2022,Full Page,7/1/2022 12:00:00 AM,2022-23350,888.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News Magazine,888.0000,August,2021,Full Page,8/1/2021 12:00:00 AM,2022-23354,888.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News Magazine,888.0000,August,2021,Full Page,8/1/2021 12:00:00 AM,2022-23355,888.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News Magazine,888.0000,July,2021,Full Page,7/1/2021 12:00:00 AM,2022-23360,888.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News Magazine,888.0000,November,2021,Full Page,11/1/2021 12:00:00 AM,2022-23365,888.0000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News,399.2000,December 23,2021,1/2 Page H,12/23/2021 12:00:00 AM,2022-26605,399.2000,12/31/2022,Dana McGraw
City of Atascadero - Marketing & Events,CMSF Daily Schedule,1100.0000,2023,2023,Full Page,6/15/2023 12:00:00 AM,2023-29236,1100.0000,06/15/2023,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News,199.2000,Jul 27,2023,Front Page Strip,7/27/2023 12:00:00 AM,2023-30140,199.2000,07/10/2023,Dana McGraw
City of Atascadero - Marketing & Events,Colony Days Tab,899.0000,Annual 2023,2023,Full Page,9/29/2023 12:00:00 AM,2023-31957,899.0000,09/20/2023,Dana McGraw
City of Atascadero - Marketing & Events,Annual Wall Calendar,450.0000,Atascadero Wall Calendar 2024,2024,Monthly Sponsor,1/1/2024 12:00:00 AM,2023-35418,450.0000,12/16/2023,Dana McGraw
City of Atascadero - Marketing & Events,Annual Wall Calendar,250.0000,Atascadero Wall Calendar 2024,2024,Monthly Sponsor,1/1/2024 12:00:00 AM,2023-35419,250.0000,12/16/2023,Dana McGraw
City of Atascadero - Marketing & Events,Annual Wall Calendar,250.0000,Atascadero Wall Calendar 2024,2024,Monthly Sponsor,1/1/2024 12:00:00 AM,2023-35420,250.0000,12/16/2023,Dana McGraw
City of Atascadero - Marketing & Events,Annual Wall Calendar,250.0000,Atascadero Wall Calendar 2024,2024,Monthly Sponsor,1/1/2024 12:00:00 AM,2023-35421,250.0000,12/16/2023,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News,199.2000,Dec 7,2023,Front Page Strip,12/7/2023 12:00:00 AM,2023-36520,199.2000,12/01/2023,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News,199.2000,Mar 28,2024,Front Page Strip,3/28/2024 12:00:00 AM,2024-42588,199.2000,04/08/2024,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News,199.2000,Apr 18,2024,Front Page Strip,4/18/2024 12:00:00 AM,2024-42589,199.2000,04/08/2024,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News,199.2000,Apr 25,2024,Front Page Strip,4/25/2024 12:00:00 AM,2024-42590,199.2000,04/08/2024,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News,199.2000,May 2,2024,Front Page Strip,5/2/2024 12:00:00 AM,2024-42591,199.2000,05/04/2024,Dana McGraw
City of Atascadero - Marketing & Events,CMSF Daily Schedule,1100.0000,2024,2024,Full Page,6/15/2024 12:00:00 AM,2024-42668,1100.0000,05/22/2024,Dana McGraw
City of Atascadero - Marketing & Events,Annual Wall Calendar,450.0000,Atascadero Wall Calendar 2025,2025,Monthly Sponsor,1/1/2025 12:00:00 AM,2024-50685,450.0000,12/10/2024,Dana McGraw
City of Atascadero - Marketing & Events,Annual Wall Calendar,250.0000,Atascadero Wall Calendar 2025,2025,Monthly Sponsor,1/1/2025 12:00:00 AM,2024-50686,250.0000,12/10/2024,Dana McGraw
City of Atascadero - Marketing & Events,Annual Wall Calendar,250.0000,Atascadero Wall Calendar 2025,2025,Monthly Sponsor,1/1/2025 12:00:00 AM,2024-50687,250.0000,12/10/2024,Dana McGraw
City of Atascadero - Marketing & Events,CMSF Daily Schedule,1499.0000,2025,2025,Full Page,6/15/2025 12:00:00 AM,2025-56338,1499.0000,06/25/2025,Dana McGraw
City of Atascadero - Marketing & Events,CMSF Daily Schedule,989.0000,2025,2025,1/2 Page,6/15/2025 12:00:00 AM,2025-56341,989.0000,06/25/2025,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News,199.2000,Feb 5,2026,Front Page Strip,2/5/2026 12:00:00 AM,2026-60979,199.2000,02/02/2026,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News,199.2000,Feb 12,2026,Front Page Strip,2/12/2026 12:00:00 AM,2026-60980,199.2000,02/02/2026,Dana McGraw
City of Atascadero - Marketing & Events,Paso Robles Magazine,700.0000,March,2026,1/2 Page,3/1/2026 12:00:00 AM,2026-61380,700.0000,02/11/2026,Dana McGraw
City of Atascadero - Marketing & Events,Atascadero News Magazine,700.0000,March,2026,1/2 Page,3/1/2026 12:00:00 AM,2026-61381,700.0000,02/11/2026,Dana McGraw
City of Malibu,The Malibu Times,268.0000,Feb 16,2023,1/4 Page V,2/16/2023 12:00:00 AM,2023-14616,268.0000,02/23/2023,Mary Abbott
City of Malibu,The Malibu Times,268.0000,Feb 2,2023,1/4 Page V,2/2/2023 12:00:00 AM,2023-14645,268.0000,02/23/2023,Mary Abbott
City of Malibu,The Malibu Times,268.0000,Feb 23,2023,1/4 Page V,2/23/2023 12:00:00 AM,2023-14677,268.0000,02/23/2023,Mary Abbott
City of Malibu,The Malibu Times,268.0000,Feb 9,2023,1/4 Page V,2/9/2023 12:00:00 AM,2023-14707,268.0000,02/23/2023,Mary Abbott
City of Malibu,The Malibu Times,268.0000,Jan 19,2023,1/4 Page V,1/19/2023 12:00:00 AM,2023-14767,268.0000,01/01/2023,Mary Abbott
City of Malibu,The Malibu Times,268.0000,Jan 19,2023,1/4 Page V,1/19/2023 12:00:00 AM,2023-14768,268.0000,01/01/2023,Mary Abbott
City of Malibu,The Malibu Times,268.0000,Jan 5,2023,1/4 Page V,1/5/2023 12:00:00 AM,2023-14824,268.0000,01/01/2023,Mary Abbott
City of Malibu,The Malibu Times,268.0000,August 11,2022,1/4 S,8/11/2022 12:00:00 AM,2022-17216,268.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,268.0000,August 18,2022,1/4 S,8/18/2022 12:00:00 AM,2022-17217,268.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,268.0000,August 25,2022,1/4 S,8/25/2022 12:00:00 AM,2022-17218,268.0000,08/22/2022,Mary Abbott
City of Malibu,The Malibu Times,268.0000,December 1,2022,1/4 S,12/1/2022 12:00:00 AM,2022-17219,268.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,268.0000,December 1,2022,1/4 S,12/1/2022 12:00:00 AM,2022-17220,268.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,268.0000,December 29,2022,1/4 S,12/29/2022 12:00:00 AM,2022-17223,268.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,268.0000,July 14,2022,1/4 S,7/14/2022 12:00:00 AM,2022-17224,268.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,268.0000,July 21,2022,1/4 S,7/21/2022 12:00:00 AM,2022-17225,268.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,268.0000,July 28,2022,1/4 S,7/28/2022 12:00:00 AM,2022-17226,268.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,268.0000,July 7,2022,1/4 S,7/7/2022 12:00:00 AM,2022-17227,268.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,268.0000,June 16,2022,1/4 S,6/16/2022 12:00:00 AM,2022-17229,268.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,268.0000,June 16,2022,1/4 S,6/16/2022 12:00:00 AM,2022-17230,268.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,268.0000,June 23,2022,1/4 S,6/23/2022 12:00:00 AM,2022-17231,268.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,268.0000,June 23,2022,1/4 S,6/23/2022 12:00:00 AM,2022-17232,268.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,268.0000,June 30,2022,1/4 S,6/30/2022 12:00:00 AM,2022-17234,268.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,268.0000,November 24,2022,1/4 S,11/24/2022 12:00:00 AM,2022-17236,268.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,268.0000,November 24,2022,1/4 S,11/24/2022 12:00:00 AM,2022-17237,268.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,268.0000,November 3,2022,1/4 S,11/3/2022 12:00:00 AM,2022-17238,268.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,268.0000,October 13,2022,1/4 S,10/13/2022 12:00:00 AM,2022-17239,268.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,268.0000,October 20,2022,1/4 S,10/20/2022 12:00:00 AM,2022-17240,268.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,268.0000,October 20,2022,1/4 S,10/20/2022 12:00:00 AM,2022-17241,268.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,268.0000,October 27,2022,1/4 S,10/27/2022 12:00:00 AM,2022-17242,268.0000,10/24/2022,Mary Abbott
City of Malibu,The Malibu Times,268.0000,October 6,2022,1/4 S,10/6/2022 12:00:00 AM,2022-17245,268.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,268.0000,October 6,2022,1/4 S,10/6/2022 12:00:00 AM,2022-17246,268.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,268.0000,September 1,2022,1/4 S,9/1/2022 12:00:00 AM,2022-17247,268.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,268.0000,September 15,2022,1/4 S,9/15/2022 12:00:00 AM,2022-17248,268.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,268.0000,September 15,2022,1/4 S,9/15/2022 12:00:00 AM,2022-17249,268.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,268.0000,September 15,2022,1/4 S,9/15/2022 12:00:00 AM,2022-17250,268.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,268.0000,September 15,2022,1/4 S,9/15/2022 12:00:00 AM,2022-17251,268.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,268.0000,September 22,2022,1/4 S,9/22/2022 12:00:00 AM,2022-17252,268.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,268.0000,September 22,2022,1/4 S,9/22/2022 12:00:00 AM,2022-17253,268.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,268.0000,September 22,2022,1/4 S,9/22/2022 12:00:00 AM,2022-17254,268.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,268.0000,September 22,2022,1/4 S,9/22/2022 12:00:00 AM,2022-17255,268.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,268.0000,September 29,2022,1/4 S,9/29/2022 12:00:00 AM,2022-17256,268.0000,09/26/2022,Nicholas Mattson
City of Malibu,The Malibu Times,268.0000,September 29,2022,1/4 S,9/29/2022 12:00:00 AM,2022-17257,268.0000,09/26/2022,Nicholas Mattson
City of Malibu,The Malibu Times,268.0000,September 29,2022,1/4 S,9/29/2022 12:00:00 AM,2022-17258,268.0000,09/26/2022,Nicholas Mattson
City of Malibu,The Malibu Times,268.0000,September 29,2022,1/4 S,9/29/2022 12:00:00 AM,2022-17259,268.0000,09/26/2022,Nicholas Mattson
City of Malibu,The Malibu Times,268.0000,September 8,2022,1/4 S,9/8/2022 12:00:00 AM,2022-17260,268.0000,09/06/2022,Nicholas Mattson
City of Malibu,The Malibu Times,268.0000,September 8,2022,1/4 S,9/8/2022 12:00:00 AM,2022-17261,268.0000,09/06/2022,Nicholas Mattson
City of Malibu,The Malibu Times,268.0000,September 8,2022,1/4 S,9/8/2022 12:00:00 AM,2022-17262,268.0000,09/06/2022,Nicholas Mattson
City of Malibu,The Malibu Times,268.0000,September 8,2022,1/4 S,9/8/2022 12:00:00 AM,2022-17263,268.0000,09/06/2022,Nicholas Mattson
City of Malibu,The Malibu Times,178.0000,April 1,2021,1/4 S,4/1/2021 12:00:00 AM,2022-17310,178.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,178.0000,April 1,2021,1/4 S,4/1/2021 12:00:00 AM,2022-17311,178.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,178.0000,April 15,2021,1/4 S,4/15/2021 12:00:00 AM,2022-17313,178.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,178.0000,April 15,2021,1/4 S,4/15/2021 12:00:00 AM,2022-17314,178.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,268.0000,April 21,2022,1/4 S,4/21/2022 12:00:00 AM,2022-17315,268.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,178.0000,April 22,2021,1/4 S,4/22/2021 12:00:00 AM,2022-17316,178.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,268.0000,April 28,2022,1/4 S,4/28/2022 12:00:00 AM,2022-17318,268.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,268.0000,April 7,2022,1/4 S,4/7/2022 12:00:00 AM,2022-17321,268.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,268.0000,April 7,2022,1/4 S,4/7/2022 12:00:00 AM,2022-17322,268.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,178.0000,April 8,2021,1/4 S,4/8/2021 12:00:00 AM,2022-17323,178.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,178.0000,April 8,2021,1/4 S,4/8/2021 12:00:00 AM,2022-17324,178.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,178.0000,August 12,2021,1/4 S,8/12/2021 12:00:00 AM,2022-17325,178.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,178.0000,August 19,2021,1/4 S,8/19/2021 12:00:00 AM,2022-17327,178.0000,12/31/2022,Mary Abbott
City of Malibu,The Malibu Times,268.0000,December 9,2021,1/4 S,12/9/2021 12:00:00 AM,2022-17346,268.0000,12/31/2022,Mary Abbott
